"統一編號","廠商中文名稱","廠商英文名稱","中文營業地址","英文營業地址"
"40638575","新源肉號","SHINGYUAN  SHOP","宜蘭縣宜蘭市民生里光復路125號","No. 125, Guangfu Rd., Minsheng Vil., Yilan City, Yilan County 26043, Taiwan (R.O.C.)"
"40639342","艾歐股份有限公司","INTER OUTSTANDING ELECTRONICS INC.","宜蘭縣員山鄉頭分村永同路二段130號","No. 130, Sec. 2, Yongtong Rd., Yuanshan Township, Yilan County 26447, Taiwan (R.O.C.)"
"40639455","礁溪鋼鐵機械有限公司","CHIAO HSI IRON OR STEEL INDUSTRY COMPANY LIMITED","宜蘭縣礁溪鄉玉石村礁溪路六段46號","No. 46, Sec. 6, Jiaoxi Rd., Jiaoxi Township, Yilan County 26241, Taiwan (R.O.C.)"
"40640777","望秀好商號","WangXiuHao Co.","臺中市西區中興街１８號","No. 18, Zhongxing St., West Dist., Taichung City 403022, Taiwan (R.O.C.)"
"40641375","卜萊特單車生活館","Brightbike co.","臺中市北區育德里健行路６８７號１樓","1 F., No. 687, Jianxing Rd., Yude Vil., North Dist., Taichung City 40461, Taiwan (R.O.C.)"
"40641810","礁溪建材有限公司","CHIAOSHI BUILDING MATERIAL CO., LTD.","宜蘭縣礁溪鄉六結村中山路一段157號","No. 157, Sec. 1, Zhongshan Rd., Jiaoxi Township, Yilan County 26244, Taiwan (R.O.C.)"
"40642753","五鳳旗實業股份有限公司","WU FONG CHI INDUSTRY COMPANY LIMITED","宜蘭縣礁溪鄉大忠村五峰路69號、69-1號","No. 69, Wufeng Rd., Jiaoxi Township, Yilan County 26247, Taiwan (R.O.C.)"
"40642867","立晉企業社","LIJIN ARTS CO.","臺中市西屯區福恩里工業區一路５８巷１號８樓之５","8 F.-5, No. 1, Ln. 58, Gongyequ 1st Rd., Fu’en Vil., Xitun Dist., Taichung City 407235, Taiwan (R.O.C.)"
"40643991","神田吉企業社","SHEN TIAN JI CHI YE SHE CO.","臺中市大雅區六寶里中清路４段７７３巷８號一樓","1 F., No. 8, Ln. 773, Sec. 4, Zhongqing Rd., Liubao Vil., Daya Dist., Taichung City 42880, Taiwan (R.O.C.)"
"40644289","華拉利企業有限公司","HWALLERY ENTERPRISE CO., LTD.","臺北市松山區復興北路181號9樓之1","9 F.-1, No. 181, Fuxing N. Rd., Songshan Dist., Taipei City 105403, Taiwan (R.O.C.)"
"40645610","?明企業社","Ke-ming enterprise company","臺中市豐原區翁子里豐勢路二段８４８號","No. 848, Sec. 2, Fengshi Rd., Wengzi Vil., Fengyuan Dist., Taichung City 42081, Taiwan (R.O.C.)"
"40646343","信興果菜行","XIMXING CO.","宜蘭縣宜蘭市黎明里黎明二路三六０號（限使用第一層）","No. 360, Liming 2nd Rd., Liming Vil., Yilan City, Yilan County 26058, Taiwan (R.O.C.)"
"40646596","胖胖商店","ZHOU HONG CASHMERE ENTERPRISE CO.","臺中市南區福平里柳川東路一段７６號２樓","2 F., No. 76, Sec. 1, Liuchuan E. Rd., Fuping Vil., South Dist., Taichung City 40244, Taiwan (R.O.C.)"
"40648715","采鴻企業社","COLOR RED EYELASH TRADE COMPANY","臺中市豐原區北陽里南陽路綠山巷１２２弄３０－１２號１樓","1 F., No. 30-12, Aly. 122, Lushan Ln., Nanyang Rd., Beiyang Vil., Fengyuan Dist., Taichung City 42075, Taiwan (R.O.C.)"
"40649046","金源興號","GOLD YUAN SHOP","宜蘭縣宜蘭市民生里光復路１２４號","No. 124, Guangfu Rd., Minsheng Vil., Yilan City, Yilan County 26043, Taiwan (R.O.C.)"
"40649340","建春蔬菜行","JIAMCHUNN CO.","宜蘭縣宜蘭市中興里慈安路10巷1弄47號","No. 47, Aly. 1, Ln. 10, Ci’an Rd., Zhongxing Vil., Yilan City, Yilan County 26055, Taiwan (R.O.C.)"
"40651725","利豪建材行","LI HAO BUILDING MATERIALS CO.","臺中市潭子區東寶里雅潭路二段１０５巷１０弄１８號１樓","1 F., No. 18, Aly. 10, Ln. 105, Sec. 2, Yatan Rd., Dongbao Vil., Tanzi Dist., Taichung City 427016, Taiwan (R.O.C.)"
"40652246","凱沽?企業社","KAKULIN MUSICAL INSTRUMENTS CO.","臺中市南屯區三義里市政南二路１８９巷２號２樓","2 F., No. 2, Ln. 189, Shizheng S. 2nd Rd., Sanyi Vil., Nantun Dist., Taichung City 40873, Taiwan (R.O.C.)"
"40652560","肯志塑膠有限公司","KEENG-JHR PLASTIC COMPANY","宜蘭縣員山鄉七賢村七圳路2號","No. 2, Qizun Rd., Qixian Vil., Yuanshan Township,  Yilan County 264012, Taiwan (R.O.C.)"
"40652956","駿騰實業社","JUINE TENG INDUSTRIAL AGENCY","臺中市北屯區松和里昌平路二段國泰巷４０弄３７號二樓","2 F., No. 37, Aly. 40, Guotai Ln., Sec. 2, Changping Rd., Songhe Vil., Beitun Dist., Taichung City 40671, Taiwan (R.O.C.)"
"40654321","富鼎薪豬腳小吃店","FUDINSIN COMPANY","臺中市南屯區大誠里東興路二段１２０號１樓","1 F., No. 120, Sec. 2, Dongxing Rd., Dacheng Vil., Nantun Dist., Taichung City 40857, Taiwan (R.O.C.)"
"40654933","詠益商行","YUNGYI DISPOSABLE TABLEWARE COMPANY","臺中市西屯區西安里西屯路二段２９７之８巷２０號１樓","1 F., No. 20, Ln. 297---8, Sec. 2, Xitun Rd., Xi’an Vil., Xitun Dist., Taichung City 40747, Taiwan (R.O.C.)"
"40655068","素欣園食品行","SU XIN YUAN FOOD STORE","臺中市大雅區上楓里民族街１４７北一巷９號１樓","１F., No. 9, Ln. 1471, Minzu St., Shangfeng Vil., Daya Dist.,  Taichung City 428, Taiwan (R.O.C.)"
"40655270","同樂塑膠實業有限公司","T'UNG LO PLASTIC INDUSTRIAL CO., LTD.","宜蘭縣員山鄉頭分村頭分路74-4號1樓","1 F., No. 74-4, Toufen Rd., Yuanshan Township, Yilan County 26447, Taiwan (R.O.C.)"
"40656101","永芳化妝品科技工廠","EVER-FLAVOR COSMETIC TECHNOLOGY FACTORY","宜蘭縣宜蘭市新生里中山路五段二二二巷三九弄三八號","No. 38, Aly. 39, Ln. 222, Sec. 5, Zhongshan Rd., Xinsheng Vil., Yilan City, Yilan County 26054, Taiwan (R.O.C.)"
"40656221","泰昱電子開發有限公司","AL-CAP CAPACITORS DEVELOPMENT CO., LTD.","宜蘭縣員山鄉員山村金泰路347巷89之2號1樓","1F., No. 89-2, Ln. 347, Jintai Rd., Yuanshan Vil., Yuanshan Township,  Yilan County 264019, Taiwan (R.O.C.)"
"40657208","捷特興業股份有限公司","JYETEH INDUSTRIAL CO., LTD.","宜蘭縣礁溪鄉光武村武暖路9號","No. 9, Wunuan Rd., Guangwu Vil., Jiaoxi Township,  Yilan County 262005, Taiwan (R.O.C.)"
"40658229","宜東紙器有限公司","YI TUNG PAPER TUBE CO., LTD.","宜蘭縣員山鄉湖西村二湖路39號","No. 39, Erhu Rd., Yuanshan Township, Yilan County 26445, Taiwan (R.O.C.)"
"40658608","亞諾瑪企業社","ARLOMA COMPANY","臺中市西屯區逢福里河南路二段２６２號１１樓之７","11F.-7, No. 262, Sec. 2, Henan Rd., Fengfu Vil., Xitun Dist., Taichung City 40744, Taiwan (R.O.C.)"
"40658895","三號機車國際貿易行","NO.3 MOTO INTERNATIONAL TRADING CO.","臺中市北屯區和平里軍福十五路４００號２樓","2 F., No. 400, Junfu 15th Rd., Heping Vil., Beitun Dist., Taichung City 40642, Taiwan (R.O.C.)"
"40658972","冬瓜榮名牌刈包","Pork Knuckle Rong Melon Pork Rice Firm","臺中市北屯區東光里東山路一段59號1樓","1 F., No. 59, Sec. 1, Dongshan Rd., Dongguang Vil., Beitun Dist., Taichung City 406011, Taiwan (R.O.C.)"
"40660082","禾碩行","HO SHUO CO.","臺中市大里區大里里大里路４８１巷２弄３３號２樓","2 F., No. 33, Aly. 2, Ln. 481, Dali Rd., Dali Vil., Dali Dist., Taichung City 41259, Taiwan (R.O.C.)"
"40660273","元凱機械股份有限公司","YUAN KAI MACHINERY CO., LTD.","宜蘭縣員山鄉枕山村慶安路2號","No. 2, Qing'an Rd., Zhenshan Vil., Yuanshan Township,  Yilan County 264014, Taiwan (R.O.C.)"
"40660484","肉肉燒肉店","NIKUNIKU HOUSE","臺中市西屯區潮洋里朝馬路７０號１樓","1 F., No. 70, Chaoma Rd., Chaoyang Vil., Xitun Dist., Taichung City 40757, Taiwan (R.O.C.)"
"40661293","金鑫實業社","MIDAS TOUCH CO.","宜蘭縣員山鄉內城村內城路195號一樓","1 F., No. 195, Neicheng Rd., Yuanshan Township, Yilan County 26444, Taiwan (R.O.C.)"
"40661929","淨元商行","GEN UAN COMPANY","臺中市北屯區三和里東山路一段１４６之２７號２樓","2 F., No. 146-27, Sec. 1, Dongshan Rd., Sanhe Vil., Beitun Dist., Taichung City 40647, Taiwan (R.O.C.)"
"40663285","柏澄飲食店","Po Clear Restaurant","臺中市北屯區后庄里中清路二段９４０號１樓","1 F., No. 940, Sec. 2, Zhongqing Rd., Houzhuang Vil., Beitun Dist., Taichung City 40676, Taiwan (R.O.C.)"
"40663433","宜陽瀝青股份有限公司","YI-YANG ASPHALT CORPORATION","宜蘭縣宜蘭市梅洲里梅洲二路99號","No. 99, Meizhou 2nd Rd., Meizhou Vil., Yilan City, Yilan County 260023, Taiwan (R.O.C.)"
"40663671","寶麗金國際貿易企業社","REGENTACT INTERNATIONAL COMPANY.","臺中市北屯區平德里天津路三段１３５號一樓","1 F., No. 135, Sec. 3, Tianjin Rd., Pingde Vil., Beitun Dist., Taichung City 406049, Taiwan (R.O.C.)"
"40664427","鉅農企業有限公司","CHU NUNG ENTERPRISE CO., LTD.","宜蘭縣礁溪鄉林美村林尾路111-6號1樓","1 F., No. 111-6, Linwei Rd., Jiaoxi Township, Yilan County 26247, Taiwan (R.O.C.)"
"40665354","君品齒科材料行","JIUN PIN DENTAL CO.","臺中市西區民龍里西屯路一段２２２巷４號","No. 4, Ln. 222, Sec. 1, Xitun Rd., Minlong Vil., West Dist., Taichung City 40354, Taiwan (R.O.C.)"
"40666298","鐵木匠工作坊","I.C&F CO.","臺中市豐原區社皮里成功路３３７號１樓","1 F., No. 337, Chenggong Rd., Shepi Vil., Fengyuan Dist., Taichung City 42059, Taiwan (R.O.C.)"
"40666749","七達企業有限公司","CHIR TAX ENTERPRISE CO., LTD.","宜蘭縣礁溪鄉德陽村興農路196巷35弄12號一樓","1 F., No. 12, Aly. 35, Ln. 196, Xingnong Rd., Jiaoxi Township, Yilan County 26242, Taiwan (R.O.C.)"
"40666987","樂和創意商行","Leho Industrial Co.","臺中市北屯區?子里太順五街１０７號四樓","4 F., No. 107, Taishun 5th St., Beitun Dist., Taichung City 40661, Taiwan (R.O.C.)"
"40667682","丞淂貿易商行","CHENG TE TRADING HOUSE","臺中市西區忠誠里臺灣大道二段５５０號２樓","2 F., No. 550, Sec. 2, Taiwan Blvd., Zhongcheng Vil., West Dist., Taichung City 40353, Taiwan (R.O.C.)"
"40668417","富山?菜行","FU SHUNG CO.","宜蘭縣宜蘭市思源里泰山路515巷2號","No. 2, Ln. 515, Taishan Rd., Siyuan Vil., Yilan City, Yilan County 26052, Taiwan (R.O.C.)"
"40668541","萬歲屋商行","BANZAIYA CO.","臺中市西區安龍里五權路３６之２號１樓","1 F., No. 36-2, Wuquan Rd., Anlong Vil., West Dist., Taichung City 40355, Taiwan (R.O.C.)"
"40670027","樂器王國際貿易企業社","DELICK INTERNATIONAL CO.","臺中市大甲區岷山里中山路一段９００號１樓","1 F., No. 900, Sec. 1, Zhongshan Rd., Minshan Vil., Dajia Dist., Taichung City 43744, Taiwan (R.O.C.)"
"40671715","昇壕金屬有限公司","SHEN HAO METAL WORKING CO., LTD.","宜蘭縣宜蘭市梅洲里梅洲一路56號","No. 56, Meizhou 1st Rd., Meizhou Vil., Yilan City, Yilan County 260023, Taiwan (R.O.C.)"
"40672398","千鑫企業有限公司","QIAN-XIN ENTERPRISE CO., LTD.","宜蘭縣壯圍鄉復興村壯濱路二段49巷2號","No. 2, Ln. 49, Sec. 2, Zhuangbin Rd., Zhuangwei Township, Yilan County 26345, Taiwan (R.O.C.)"
"40673143","龍興興業有限公司","LONG SHINE TECHNOLOGY CO., LTD.","宜蘭縣宜蘭市新生里中山路五段250號","No. 250, Sec. 5,  Zhongshan Rd., Xinsheng Vil., Yilan City,  Yilan County 260, Taiwan (R.O.C.)"
"40700205","維妮商行","WEI NI FASHION SHOP","臺中市大甲區庄美里興安路 １３８－１７１號１樓","1 F., No. 138-171, Xing’an Rd., Zhuangmei Vil., Dajia Dist., Taichung City 437021, Taiwan (R.O.C.)"
"40700731","橙市企業社","CITY3C CO.","臺中市北區新北里一中街２７３號１樓","1 F., No. 273, Yizhong St., Xinbei Vil., North Dist., Taichung City 40444, Taiwan (R.O.C.)"
"40702061","森鋒布藝坊","SENFENG BUYI SHOP","臺中市北屯區北京里太原路三段３５２巷３４號１樓","1 F., No. 34, Ln. 352, Sec. 3, Taiyuan Rd., Beijing Vil., Beitun Dist., Taichung City 40653, Taiwan (R.O.C.)"
"40702610","伯飛商行","monster nest store","臺中市南區樹義里樹義五街１７４號１樓","1 F., No. 174, Shuyi 5th St., Shuyi Vil., South Dist., Taichung City 40241, Taiwan (R.O.C.)"
"40702652","本頓企業社","BENTEN ENTERPRISE CO.","臺中市北屯區大德里平德路３８-１７號２樓","2 F., No. 38-17, Pingde Rd., Dade Vil., Beitun Dist., Taichung City 40677, Taiwan (R.O.C.)"
"40704758","孕寶企業社","WinBaby Co.","臺中市大里區祥興里大智路６０９巷３１號１樓","1 F., No. 31, Ln. 609, Dazhi Rd., Xiangxing Vil., Dali Dist., Taichung City 41243, Taiwan (R.O.C.)"
"40705166","宇崴企業社","YU WEI OPTICAL ENTERPRISE COMPANY","臺南市佳里區鎮山里鎮山街160巷10號","No. 10, Ln. 160, Zhenshan St., Zhenshan Vil., Jiali Dist., Tainan City 722003, Taiwan (R.O.C.)"
"40705243","捷淨自助洗衣店","JIE JING CITY PLANNING WATCH  COMPANY","臺南市新營區新東里東興路78號1樓","1 F., No. 78, Dongxing Rd., Xindong Vil., Xinying Dist., Tainan City 73064, Taiwan (R.O.C.)"
"40706995","鉅大科技實業社","JODA ENTERPRISES CO.","臺南市安南區安順里總安街1段90巷20弄4號1樓","1 F., No. 4, Aly. 20, Ln. 90, Sec. 1, Zong’an St., Anshun Vil., Annan Dist., Tainan City 70965, Taiwan (R.O.C.)"
"40707087","武星級商行","Lv5star Company","臺南市安南區海東里海佃路2段365號","No. 365, Sec. 2, Haidian Rd., Haidong Vil., Annan Dist., Tainan City 70960, Taiwan (R.O.C.)"
"40707360","海瀧森水產行","SEA DRAGON SEAFOOD Co.","臺南市將軍區平沙里平沙58之2號","No. 58-2, Pingsha, Jiangjun Dist., Tainan City 725034, Taiwan (R.O.C.)"
"40708430","九宜精品實業社","JOYPRO CO.","臺南市安平區文平里建平四街18巷18弄40號1樓","1 F., No. 40, Aly. 18, Ln. 18, Jianping 4th St., Wenping Vil., Anping Dist., Tainan City 70844, Taiwan (R.O.C.)"
"40708889","都兜盒子材料行","DODOBOX CO.","臺南市北區大光里北門路2段563號1樓","1 F., No. 563, Sec. 2, Beimen Rd., Daguang Vil., North Dist., Tainan City 704013, Taiwan (R.O.C.)"
"40710225","奇卓企業社","CHI ZHUO ENTERPRISE CO.","臺南市安南區安慶里安中路1段189巷92弄36號1樓","1 F., No. 36, Aly. 92, Ln. 189, Sec. 1, Anzhong Rd., Anqing Vil., Annan Dist., Tainan City 70964, Taiwan (R.O.C.)"
"40710702","鹿陶農產企業行","LU TAO AGRICULTURAL PRODUCTS CO.","臺南市玉井區竹圍里竹圍140之17號","No. 140-17, Zhuwei, Zhuwei Vil., Yujing Dist., Tainan City 71446, Taiwan (R.O.C.)"
"40711625","詳美商行","Shiang Mei Food Company","臺南市將軍區鯤鯓里鯤鯓222之40號1樓","1 F., No. 222-40, Kunshen, Kunshen Vil., Jiangjun Dist., Tainan City 72550, Taiwan (R.O.C.)"
"40711857","佰香實業社","Bai xiang Industrial Co.","臺南市善化區田寮里六分寮178之3號1樓","1 F., No. 178-3, Liufenliao, Tianliao Vil., Shanhua Dist., Tainan City 74176, Taiwan (R.O.C.)"
"40712498","儀盛企業社","wuisheng Co.","臺南市新化區協興里正新路341巷38號1樓","1 F., No. 38, Ln. 341, Zhengxin Rd., Xiexing Vil., Xinhua Dist., Tainan City 712007, Taiwan (R.O.C.)"
"40713378","宇盛國際企業社","USEI INTERNATIONAL CO.","臺南市南區金華里中華西路1段276號1樓","1 F., No. 276, Sec. 1, Zhonghua W. Rd., Jinhua Vil., South Dist., Tainan City 70254, Taiwan (R.O.C.)"
"40713601","勁豪企業社","JIN HAO SHOE COMPANY","臺南市安南區原佃里安吉路1段532巷97弄38號1樓","1 F., No. 38, Aly. 97, Ln. 532, Sec. 1, Anji Rd., Yuandian Vil., Annan Dist., Tainan City 70953, Taiwan (R.O.C.)"
"40714931","詮崴企業社","MINGREN BICYCLE CO.","臺南市佳里區佳化里佳里興58之10號1樓","1 F., No. 58-10, Jialixing, Jiahua Vil., Jiali Dist., Tainan City 72263, Taiwan (R.O.C.)"
"40715072","淘寶國際禮品社","TAOBAO INTERNATIONAL PRESENT SHOP","臺南市新營區民榮里新進路2段252號","No. 252, Sec. 2, Xinjin Rd., Minrong Vil., Xinying Dist., Tainan City 730021, Taiwan (R.O.C.)"
"40715410","鉎豐企業社","SHENG FENG BULK BAG CO.","臺南市永康區永明里永平街761之13號","No. 761-13, Yongping St., Yongming Vil., Yongkang Dist., Tainan City 710046, Taiwan (R.O.C.)"
"40715967","建晟企業行","JIAN SHENG HOT RUNNER ENTERPRISE CO.","臺南市東區大智里長東街145巷12號1樓","1 F., No. 12, Ln. 145, Changdong St., Dazhi Vil., East Dist., Tainan City 70170, Taiwan (R.O.C.)"
"40716109","鴻億模具行","HOLD YIH INDUSTRIAL CO.","臺南市安南區溪心里安吉路1段679號1樓","1 F., No. 679, Sec. 1, Anji Rd., Xixin Vil., Annan Dist., Tainan City 709034, Taiwan (R.O.C.)"
"40716522","承緹企業社","VITAL MARK CO.","臺南市永康區復華里國華街132巷10弄6號1樓","1 F., No. 6, Aly. 10, Ln. 132, Guohua St., Fuhua Vil., Yongkang Dist., Tainan City 710028, Taiwan (R.O.C.)"
"40716749","博登土木包工業","BODEN ENGINEERING INDUSTRY COMPANY","臺南市東區龍山里光華街34號5樓之1","5F.-1, No. 34, Guanghua St., Longshan Vil., East Dist., Tainan City 70141, Taiwan (R.O.C.)"
"40717986","慶羽企業社","KING YU OPTICAL INTERNATIONAL CO.","臺南市永康區中華里忠勇街32巷30號1樓","1 F., No. 30, Ln. 32, Zhongyong St., Zhonghua Vil., Yongkang Dist., Tainan City 71052, Taiwan (R.O.C.)"
"40718325","雨田安防開發企業社","YU-TIAN DEVELOPMENT ENTERPRISE CO.","臺南市安平區平通里平通路580巷36號1樓","1 F., No. 36, Ln. 580, Pingtong Rd., Pingtong Vil., Anping Dist., Tainan City 708013, Taiwan (R.O.C.)"
"40718486","群捷自動化企業社","QUN-JIE AUTOMATION CO.","臺南市東區崇文里生產路257號5樓","5 F., No. 257, Shengchan Rd., Chongwen Vil., East Dist., Tainan City 70176, Taiwan (R.O.C.)"
"40719627","玉清實業社","INFINITY YUQING CO.","臺南市中西區永華里府中街93號1樓","1 F., No. 93, Fuzhong St., Yonghua Vil., West Central Dist., Tainan City 70046, Taiwan (R.O.C.)"
"40720856","水四幸企業社","Mizuyuki Enterprise Co.","臺南市安平區平安里華平路709號4樓","4 F., No. 709, Huaping Rd., Ping’an Vil., Anping Dist., Tainan City 708009, Taiwan (R.O.C.)"
"40722799","惜緣企業社","XIMARGIN BUSINESS CO.","臺南市南區建南里中華南路2段127號1樓","1 F., No. 127, Sec. 2, Zhonghua S. Rd., Jiannan Vil., South Dist., Tainan City 70264, Taiwan (R.O.C.)"
"40722849","青欣企業行","CHING SIN CO.","臺南市新營區民榮里新進路2段445巷11弄18號1樓","1 F., No. 18, Aly. 11, Ln. 445, Sec. 2, Xinjin Rd., Minrong Vil., Xinying Dist., Tainan City 73061, Taiwan (R.O.C.)"
"40722995","環堡企業社","CHING WEI HSIEN CO.","臺南市北區大港里中華北路1段181巷10號1樓","1 F., No. 10, Ln. 181, Sec. 1, Zhonghua N. Rd., Dagang Vil., North Dist., Tainan City 70455, Taiwan (R.O.C.)"
"40723571","桂榮洋精品行","GUI GLORY TRADING FIRM","臺南市北區和順里臨安路2段249巷15弄1號3樓","3 F., No. 1, Aly. 15, Ln. 249, Sec. 2, Lin'an Rd., Heshun Vil., North Dist., Tainan City 704034, Taiwan (R.O.C.)"
"40724728","柏廷企業社","POTING MATERIAL COMPANY","臺南市永康區三民里三民街90巷185號","No. 185, Ln. 90, Sanmin St., Sanmin Vil., Yongkang Dist., Tainan City 71072, Taiwan (R.O.C.)"
"40725450","速潔環保洗衣社","QUICK CLEAN ENVIRONMENTAL LAUNDRY Company","臺南市東區大智里長東街107號2樓","2 F., No. 107, Changdong St., Dazhi Vil., East Dist., Tainan City 701038, Taiwan (R.O.C.)"
"40725509","登威食品企業社","MANUSIGUE INTERNATIONAL CO., LIMITED","臺南市新營區民生里民生路163巷15號3樓之3","3 F.-3, No. 15, Ln. 163, Minsheng Rd., Minsheng Vil., Xinying Dist., Tainan City 730009, Taiwan (R.O.C.)"
"40726090","益智天堂行","INTELLIGENT PARADISE CO.","臺南市北區成德里育德路497號1樓","1 F., No. 497, Yude Rd., Chengde Vil., North Dist., Tainan City 70465, Taiwan (R.O.C.)"
